Row	Column	Value	related_question	option_name	field_type	options_list	name	option_label	Relevant Settlement	KOATUU	Relevant Community	Extracted Community
373	comm_q1	No	comm_q1		select_one	comm_q1_options			Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63	No concerns	comm_q63		select_multiple	comm_q63_options			Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option15	1	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q72	Not in last three months but has happened	comm_q72		select_one	comm_q72_options			Kurdiumivka	1411245600	Kurdiumivka	0
373	comm_q73	piped drinking water	comm_q73		select_one	comm_q73_options			Kurdiumivka	1411245600	Kurdiumivka	0
374	comm_q1	No	comm_q1		select_one	comm_q1_options			Odradivka	1420985005	Odradivka	0
374	comm_q63	Shelling	comm_q63		select_multiple	comm_q63_options			Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Odradivka	1420985005	Odradivka	0
374	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Odradivka	1420985005	Odradivka	0
374	comm_q72	Not in last three months but has happened	comm_q72		select_one	comm_q72_options			Odradivka	1420985005	Odradivka	0
374	comm_q73	well	comm_q73		select_one	comm_q73_options			Odradivka	1420985005	Odradivka	0
375	comm_q1	No	comm_q1		select_one	comm_q1_options			Sieverne	1425585604	Sieverne	0
375	comm_q63	Mines and ERW Lack of Psycho-Social Support Shelling	comm_q63		select_multiple	comm_q63_options			Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option12	1	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Sieverne	1425585604	Sieverne	0
375	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Sieverne	1425585604	Sieverne	0
375	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Sieverne	1425585604	Sieverne	0
375	comm_q73	Other (specify)	comm_q73		select_one	comm_q73_options			Sieverne	1425585604	Sieverne	0
376	comm_q1	No	comm_q1		select_one	comm_q1_options			Sieverne	1425585604	Sieverne	0
376	comm_q63	Mines and ERW Presence of armed groups Lack of Psycho-Social Support	comm_q63		select_multiple	comm_q63_options			Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option9	1	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option12	1	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Sieverne	1425585604	Sieverne	0
376	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Sieverne	1425585604	Sieverne	0
376	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Sieverne	1425585604	Sieverne	0
376	comm_q73	well	comm_q73		select_one	comm_q73_options			Sieverne	1425585604	Sieverne	0
377	comm_q1	No	comm_q1		select_one	comm_q1_options			Nevelske	1425585402	Nevelske	0
377	comm_q63	Mines and ERW Presence of armed groups Freedom of movement	comm_q63		select_multiple	comm_q63_options			Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option9	1	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option11	1	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Nevelske	1425585402	Nevelske	0
377	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Nevelske	1425585402	Nevelske	0
377	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Nevelske	1425585402	Nevelske	0
377	comm_q73	water trucking	comm_q73		select_one	comm_q73_options			Nevelske	1425585402	Nevelske	0
378	comm_q1	No	comm_q1		select_one	comm_q1_options			Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63	Community tension Shelling	comm_q63		select_multiple	comm_q63_options			Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q72	Not in last three months but has happened	comm_q72		select_one	comm_q72_options			Kurdiumivka	1411245600	Kurdiumivka	0
378	comm_q73	piped drinking water	comm_q73		select_one	comm_q73_options			Kurdiumivka	1411245600	Kurdiumivka	0
379	comm_q1	No	comm_q1		select_one	comm_q1_options			Odradivka	1420985005	Odradivka	0
379	comm_q63	Shelling	comm_q63		select_multiple	comm_q63_options			Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Odradivka	1420985005	Odradivka	0
379	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Odradivka	1420985005	Odradivka	0
379	comm_q72	Not in last three months but has happened	comm_q72		select_one	comm_q72_options			Odradivka	1420985005	Odradivka	0
379	comm_q73	well	comm_q73		select_one	comm_q73_options			Odradivka	1420985005	Odradivka	0
380	comm_q1	No	comm_q1		select_one	comm_q1_options			Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63	Shelling	comm_q63		select_multiple	comm_q63_options			Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Ozarianivka	1411245307	Ozarianivka	0
380	comm_q72	Not in last three months but has happened	comm_q72		select_one	comm_q72_options			Ozarianivka	1411245307	Ozarianivka	0
380	comm_q73	well	comm_q73		select_one	comm_q73_options			Ozarianivka	1411245307	Ozarianivka	0
381	comm_q1	No	comm_q1		select_one	comm_q1_options			Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63	Shelling	comm_q63		select_multiple	comm_q63_options			Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Ozarianivka	1411245307	Ozarianivka	0
381	comm_q72	Not in last three months but has happened	comm_q72		select_one	comm_q72_options			Ozarianivka	1411245307	Ozarianivka	0
381	comm_q73	piped drinking water	comm_q73		select_one	comm_q73_options			Ozarianivka	1411245307	Ozarianivka	0
382	comm_q1	No	comm_q1		select_one	comm_q1_options			Ozarianivka	1411245307	Ozarianivka	0
